YEAR,MO,DY,PRECTOTCORR,TS
1985,6,15,0.1,28.15
1985,6,16,0.14,27.8
1985,6,17,0.15,28.11
1985,6,18,0.07,26.64
1985,6,19,0.09,27.41
1985,6,20,2.77,27.5
1985,6,21,5.22,27.04
1985,6,22,6.75,26.14
1985,6,23,5.96,25.52
1985,6,24,6.11,25.29
1985,6,25,0.57,26.41
1985,6,26,0.95,27.74
1985,6,27,1.16,27.21
1985,6,28,2.27,27.1
1985,6,29,2.98,27.0
1985,6,30,4.36,27.01
1985,7,1,5.84,25.18
1985,7,2,5.56,24.51
1985,7,3,2.59,23.66
1985,7,4,3.28,23.9
1985,7,5,8.44,22.96
1985,7,6,8.37,22.61
1985,7,7,7.31,22.14
1985,7,8,4.87,22.37
1985,7,9,4.87,24.25
1985,7,10,5.6,24.4
